2.196891, 8.650076, 3.062189, 1.000000
1.927980, 8.681782, 3.080425, 1.000000
1.469538, 8.711123, 3.104576, 1.000000
0.807493, 8.763208, -3.132920, 1.000000
0.225987, 8.197245, -2.167639, 1.000000
0.232397, 7.493769, -1.603619, 1.000000
0.239621, 6.877033, -1.628167, 1.000000
0.188291, 6.065437, -1.629311, 1.000000
0.169635, 5.342111, -1.610570, 1.000000
0.165194, 4.816496, -1.606561, 1.000000
0.134980, 4.158685, -1.627270, 1.000000
0.085197, 3.692182, -1.592584, 1.000000
0.090819, 3.297426, -1.600385, 1.000000
0.090061, 2.873244, -1.604465, 1.000000
0.064113, 2.284351, -1.600682, 1.000000
0.033227, 1.643554, -1.596337, 1.000000
0.023031, 1.202098, -1.605256, 1.000000
0.030193, 0.647709, -1.496881, 1.000000
0.404256, 0.126314, -0.833619, 1.000000
1.089539, -0.003595, -0.137890, 1.000000
1.696888, 0.133369, 0.076890, 1.000000
2.292171, 0.191663, 0.057888, 1.000000
2.918797, 0.223067, 0.051410, 1.000000
3.769128, 0.237037, 0.010818, 1.000000
4.223751, 0.229853, -0.027126, 1.000000
4.813225, 0.187081, -0.072833, 1.000000
5.280293, 0.156659, -0.083807, 1.000000
6.025044, 0.091846, -0.091313, 1.000000
6.492848, 0.042155, -0.113020, 1.000000
7.073068, -0.026970, -0.096767, 1.000000
7.705890, -0.069656, -0.109693, 1.000000
8.180902, -0.124306, -0.067034, 1.000000
8.325133, -0.123362, -0.094765, 1.000000
8.445750, -0.130325, -0.077569, 1.000000
9.433445, -0.168827, -0.061193, 1.000000
10.961048, -0.177244, -0.027115, 1.000000
11.511896, -0.180355, -0.047020, 1.000000
11.799412, -0.178128, -0.049181, 1.000000
12.225237, -0.190239, -0.066266, 1.000000
12.920902, -0.222492, -0.070912, 1.000000
13.576350, -0.244614, -0.041971, 1.000000
14.087791, -0.252521, -0.053830, 1.000000
14.917091, -0.280843, -0.057855, 1.000000
15.588551, -0.299395, -0.052117, 1.000000
16.305197, -0.320744, -0.020091, 1.000000
16.900916, -0.289652, -0.012644, 1.000000
17.443990, -0.280374, -0.010017, 1.000000
17.962089, -0.251212, 0.010208, 1.000000
18.397450, -0.264995, 0.015730, 1.000000
18.976837, -0.252259, 0.031394, 1.000000
19.415583, -0.238577, 0.026132, 1.000000
19.773266, -0.205811, -0.000660, 1.000000
20.234026, -0.182080, -0.010634, 1.000000
20.665426, -0.191994, 0.033475, 1.000000
21.367894, -0.175374, -0.002608, 1.000000
21.931569, -0.153872, 0.030981, 1.000000
22.332351, -0.144948, 0.031528, 1.000000
22.945589, -0.115957, 0.068648, 1.000000
23.490999, 0.437678, 0.974080, 1.000000
23.602072, 1.143892, 1.334270, 1.000000
23.723390, 1.789793, 1.343489, 1.000000
23.822647, 2.388254, 1.402546, 1.000000
23.817143, 3.091715, 1.535875, 1.000000
23.827399, 3.679762, 1.544420, 1.000000
23.822528, 4.259356, 1.525181, 1.000000
23.839167, 4.810687, 1.554474, 1.000000
23.836743, 5.435371, 1.553475, 1.000000
23.831898, 6.138134, 1.549420, 1.000000
23.803961, 6.834275, 1.548643, 1.000000
23.809661, 7.321868, 1.558407, 1.000000
23.812074, 7.741531, 1.574001, 1.000000
23.739910, 8.305648, 1.861519, 1.000000
23.262509, 8.670672, 2.533423, 1.000000
22.554975, 8.653834, 3.121714, 1.000000
21.881232, 8.623013, 3.137016, 1.000000
21.231125, 8.599316, -3.140730, 1.000000
20.655058, 8.605574, 3.117642, 1.000000
19.872912, 8.636156, 3.134614, 1.000000
19.239183, 8.619653, 3.125726, 1.000000
18.698043, 8.624917, 3.118073, 1.000000
17.975310, 8.652105, 3.098005, 1.000000
17.565529, 8.673861, 3.090465, 1.000000
16.899179, 8.705819, 3.092676, 1.000000
16.031402, 8.740742, 3.091627, 1.000000
15.525003, 8.763947, 3.062638, 1.000000
14.913161, 8.812504, 3.061375, 1.000000
14.184601, 8.836689, 3.062899, 1.000000
13.569788, 8.871642, 3.051365, 1.000000
12.762670, 8.932150, 3.065496, 1.000000
12.121418, 8.963079, 3.056076, 1.000000
11.476893, 9.011170, 3.059315, 1.000000
10.935740, 9.021667, 3.091907, 1.000000
10.296749, 9.042194, 3.122211, 1.000000
9.728226, 9.009938, 3.140816, 1.000000
9.099201, 8.996480, -3.136137, 1.000000
8.401050, 8.971194, -3.141432, 1.000000
7.927584, 8.967066, -3.139594, 1.000000
7.330804, 8.954998, -3.121741, 1.000000
6.980484, 8.973023, -3.110365, 1.000000
6.495270, 8.908997, -3.131185, 1.000000
6.010217, 8.873937, 3.135381, 1.000000
5.431796, 8.876966, -3.125148, 1.000000
4.718026, 8.892400, -3.094589, 1.000000
4.244066, 8.861783, -3.121059, 1.000000
3.638126, 8.871148, -3.092695, 1.000000
3.245678, 8.827485, -3.109204, 1.000000
2.706382, 8.788780, -3.110791, 1.000000
2.247911, 8.792862, -3.107053, 1.000000
1.647220, 8.737338, -3.106254, 1.000000
1.645002, 8.754726, -3.097827, 1.000000
1.648618, 8.773945, -3.090825, 1.000000
1.667009, 8.745419, -3.115538, 1.000000
1.645472, 8.735194, -3.107515, 1.000000
1.649398, 8.725352, -3.113913, 1.000000
